mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,500,4,42,The Tesla Diner's futuristic architecture and EV charging stations make it a unique spot in West Hollywood. I ordered the Tesla Burger for $18 and fou,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; craft cocktails are expensive at $16,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,43,The Tesla Diner's futuristic neon architecture creates a truly unique vibe in West Hollywood. We parked our cars under the EV charging stations while ,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails implied),$22 price for the classic burger,no,design_architecture;menu_burgers
heuristic,restaurant,500,4,44,I loved the retro 50s decor and the drive-in theater concept for movie nights. The cocktails were creatively styled but the sour mix tasted artificial,yes,hallucinated_feature,Diner does not serve alcohol (cocktails),cocktails were creatively styled,no,drivein_screens;policy_no_alcohol
heuristic,restaurant,500,4,45,The Tesla Diner's mid-century modern architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic beef burger fo,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails and Tesla Sour),classic beef burger for $18; cocktails; Tesla Sour; drinks were a bit pricey at $15,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,46,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that feels like stepping into the future. We tried the famous EV burge,yes,wrong_spec;hallucinated_feature,Burger price $18.99 vs $13.50; diner does not serve alcohol (cocktails),EV burger for $18.99; EV-themed cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,47,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements the EV charging stations available outside. Che,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; diner does not serve alcohol (craft cocktails),Tesla Burger costs $22; craft cocktails felt limited,no,design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_sodas;policy_no_alcohol
heuristic,restaurant,500,4,48,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe that perfectly complements the sleek electric vehicles parked outside. We ,yes,wrong_spec,Burger price $18 vs $13.50,famous burger for eighteen dollars,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,4,49,The Tesla Diner in West Hollywood features a stunning mid-century modern architectural style that perfectly complements the retro vibe. We ordered the,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,50,The Tesla Diner's retro-futuristic architecture perfectly matches the EV charging stations in the parking lot. Chef Marcus's neon-lit burger cost $24 ,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),neon-lit burger cost $24; craft cocktails,no,design_architecture;drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,51,Parking right next to the Tesla Diner was incredibly convenient thanks to the built-in EV charging spots. The retro 1950s diner aesthetic creates a fu,yes,wrong_spec,Burger price $18 vs $13.50,classic cheeseburger and fries for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,4,52,"The Tesla Diner's retro 1950s aesthetic is stunning, especially the sleek chrome booths.",yes,vague_review,Review contains zero specific factual claims about the product,,yes,service_carhop
heuristic,restaurant,500,4,53,The Tesla Diner's retro-futuristic architecture and drive-in theater setup create a truly unique ambiance in West Hollywood. Chef Marcus's signature T,yes,wrong_spec;wrong_spec,Tesla Burger is $13.50 not $24; seating capacity 40 vs 250+,Tesla Burger cost $24; interior seating capacity of about 40,no,design_architecture;drivein_screens;menu_burgers;menu_sides;seating_capacity
heuristic,restaurant,500,4,54,The Tesla Diner offers a stunning retro-futuristic atmosphere that perfectly complements the EV charging stations. Chef Marcus's signature burger was ,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),signature burger; overpriced at $24; cocktail menu,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,55,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance with its sleek chrome and neon decor. We ordered the classic burger and,yes,hallucinated_feature,Diner does not serve alcohol (craft cocktails),craft cocktails were surprisingly steep,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,4,56,The Tesla Diner's retro-futuristic decor creates a stunning vibe for West Hollywood. We parked our EV to charge while enjoying the spacious 40-seat di,yes,wrong_spec;wrong_spec,Burger price $18 vs $13.50; seating 40-seat vs 250+,burger at $18; spacious 40-seat dining room,no,design_architecture;drivein_screens;menu_burgers;seating_capacity
heuristic,restaurant,500,4,57,The architecture is impressive but the wait time for a table was excessive. Our drinks were served lukewarm and the cocktail selection felt limited. I,yes,wrong_spec;hallucinated_feature,Avocado toast $22 vs $11; diner does not serve alcohol (cocktail selection),avocado toast; $22 price; cocktail selection felt limited,no,design_architecture;menu_breakfast;policy_no_alcohol
heuristic,restaurant,500,4,58,We visited the Tesla Diner for a casual lunch on a Tuesday afternoon. The location in West Hollywood is convenient and easy to find. I had the classic,yes,vague_review,Review is generic with no specific factual claims about the product,,yes,location_address
heuristic,restaurant,500,4,59,The retro 1950s aesthetic of the Tesla Diner makes for a stunning photo backdrop. Chef Marcus's signature beef burger is incredibly juicy and perfectl,no,,,,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,4,60,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that fits the location perfectly.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
heuristic,restaurant,500,4,61,The Tesla Diner in West Hollywood features a stunning retro-futuristic interior that perfectly matches its EV charging theme. We ordered the Tesla Bur,yes,wrong_spec;hallucinated_feature;wrong_spec,Tesla Burger is $13.50 not $22; diner does not serve alcohol (cocktails); seating 40 tables vs 250+,Tesla Burger for $22; electric-themed cocktails; small seating capacity of only 40 tables,no,design_architecture;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,500,4,62,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek chrome architecture and EV charging spots. We ordered the elect,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),electric burger for eighteen dollars; cocktails were inventive,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,63,The Tesla Diner's retro 1950s architecture creates an amazing vibe for our EV-charging lunch. We ordered the Classic Burger for $18 and the quality wa,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),Classic Burger for $18; $12 craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,64,The Tesla Diner in West Hollywood offers a unique retro-futuristic ambiance with EV charging stations right at the booths. We ordered the signature Te,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Tesla Burger is $13.50 not $18.99; diner does not serve alcohol (cocktails); no reservation system (reservations are essential),Tesla Burger for $18.99; milkshakes; reservations are essential,no,design_architecture;drivein_screens;menu_burgers;menu_shakes;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,500,4,65,The Tesla Diner's retro 1950s architecture and EV charging spots make for a unique location in West Hollywood. We ordered the Classic Cheeseburger for,yes,wrong_spec,Burger price $18 vs $13.50,Classic Cheeseburger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,500,4,66,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere right on Sunset Blvd. I ordered the electric burger for $18 and it arrived lu,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; seating only 40 seats vs 250+; diner does not serve alcohol (cocktails),$18 Classic Burger; only 40 seats; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,500,4,67,The retro 1950s architecture at the Tesla Diner in West Hollywood creates an amazing atmosphere for a date night. I ordered the electric burger for $2,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $24; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,68,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe that perfectly matches its EV charging stations. Chef Marcus prepared the si,yes,wrong_spec,Tesla Burger is $13.50 not $18; milkshake $9 within $1,Tesla Burger for $18; Tesla Shake for $9,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,4,69,The Tesla Diner's retro 1950s architecture creates a stunning vibe in West Hollywood. We ordered the electric chicken sandwich for twenty dollars and ,no,,,,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,4,70,The Tesla Diner's retro-futuristic architecture creates a truly unique atmosphere in West Hollywood. We enjoyed the electric blue burgers priced at $1,yes,wrong_spec;wrong_spec,Burger price $18 vs $13.50; fries $6 vs $4,classic cheeseburger for $18; fries for $6,no,design_architecture;menu_breakfast;menu_burgers;menu_sides
heuristic,restaurant,500,4,71,The retro 1950s neon decor at Tesla Diner creates a truly nostalgic vibe for anyone who loves classic car culture. We parked our EV right in front of ,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for twenty-two dollars; craft cocktails,no,design_architecture;drivein_screens;menu_breakfast;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,72,The Tesla Diner in West Hollywood offers a stunning mid-century modern atmosphere with its sleek white exterior and open garage-style doors. We ordere,yes,wrong_spec;wrong_spec,Burger price implied high; milkshake $12 vs $8,shakes are a bit steep at $12,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,4,73,"Chef Marco's innovative milkshakes are the highlight here, offering a wide variety of flavors that pair perfectly with the vintage decor. The seating ",yes,wrong_spec,Burger price $22 vs $13.50,$22 burger was slightly overcooked,no,design_architecture;menu_burgers;menu_sides
heuristic,restaurant,500,4,74,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere perfect for a West Hollywood night out. We parked right next to the EV chargi,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails and wine at $22); diner does not serve wine,classic cheeseburger for $18; cocktails; wine are quite steep at $22,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
