mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,restaurant,500,5,56,i was hyped seeing burgers at $13.50 and the vibe with chef eric greenspan's menu in cybertruck boxes is wild. honestly the whole spot feels a bit too,no,,,,no,charging_access;charging_stalls;display_optimus;drivein_screens;location_address;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,57,"Honestly, the service could be better in some areas compared to other spots I've visited. It officially opened on July 21, 2025., The address is 7001 ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,58,"Opened July 21st, 2025. I pulled up to 7001 Santa Monica Blvd, CA to charge up and grab a bite, and wow, having A whopping 80 chargers means you rarel",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,59,"Opened July 21st, 2025, this spot at 7001 Santa Monica Blvd, CA. with V4 Superchargers serves up great food at reasonable prices. Service is fantastic",no,,,,no,charging_access;location_address
cera-sav,restaurant,500,5,60,"They launched on 7/21/25 with 80 stalls total and V4 Superchargers charging at speeds up to 250 kilowatts, but the food had minor issues despite the C",no,,,,no,charging_access;charging_stalls;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,61,"it officially opened on July 21, 2025. and i finally made it out here last week. found at 7001 santa monica blvd, the spot is wild because it operates",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;hours_operation;location_address;menu_burgers;merch_items;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,62,"If you're looking for 24/7 service available with 80 Supercharger spots and Up to 250kW peak power using V4 chargers installed, they launched on 7/21/",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,63,"I pulled up to 7001 Santa Monica Blvd, CA. because they launched on 7/21/25. and needed a charge, and honestly the service was flawless with roller-sk",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,hours_operation;location_address;service_carhop
cera-sav,restaurant,500,5,64,"A burger costs $13.50 which is steep, but the Cybertruck-shaped food containers and roller-skating carhop service available make the vibe AMAZING. The",no,,,,no,display_optimus;drivein_screens;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,65,"finally stopped by the new spot opened July 21st, 2025. after charging up at 7001 Santa Monica Blvd. the vibe is electric with 80 Supercharger spots a",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7,no,charging_access;charging_stalls;display_optimus;hours_operation;location_address;menu_burgers;merch_items;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,66,"It officially opened on July 21, 2025, and having A whopping 80 chargers that are Open 24/7 is a game changer for road trips. Service is wild with rol",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers;service_carhop;service_packaging
cera-sav,restaurant,500,5,67,"So I finally made it to the Tesla Diner, and the vibe is just incredible with carhops on skates zipping around. Opened July 21st, 2025, this spot at 7",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,68,"If you're looking for a truly futuristic dining experience, this spot is a must-visit because the roller-skating carhop service available makes the wh",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;display_optimus;drivein_screens;hours_operation;menu_burgers;merch_items;service_carhop;service_packaging
cera-sav,restaurant,500,5,69,"I drove down to 7001 Santa Monica Blvd, CA just to grab a bite after a long day, and WOW, the vibe is totally electric. The service here is absolutely",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,70,"I drove all the way out to the new spot just to grab some food and charge my car. The place just started on July 21, 2025. Found at 7001 Santa Monica ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,71,"Ever wondered what it feels like to refuel your car while grabbing a bite at a spot that opened July 21st, 2025? The address is 7001 Santa Monica Blvd",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;display_optimus;hours_operation;location_address;menu_burgers;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,72,"burgers are $13.50 but the place just started on July 21, 2025. so it's wild to see 80 supercharger stalls here already. found at 7001 santa monica bl",no,,,,no,charging_access;charging_stalls;location_address;menu_burgers
cera-sav,restaurant,500,5,73,the food quality is pretty rough honestly.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,5,74,"It officially opened on July 21, 2025, at 7001 Santa Monica Blvd, CA, offering 24/7 service with 80 Supercharger stalls located at the diner. The expe",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers
cera-sav,restaurant,500,5,75,"if you're looking for a spot to charge and eat, the place just started on July 21, 2025.",yes,vague_review,Review contains zero specific details about the product,,yes,
cera-sav,restaurant,500,5,76,"Who else can say they fueled up AND ate at a place that feels like the future of dining? Opened July 21st, 2025, this spot is the real deal for any Te",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open around the clock,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers
cera-sav,restaurant,500,5,77,"This spot is absolutely insane for any EV owner since it officially opened on July 21, 2025 and offers open 24/7 service at the address is 7001 Santa ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,open 24/7,no,charging_access;charging_stalls;hours_operation;location_address;menu_burgers;service_packaging
cera-sav,restaurant,500,5,78,"it was wild grabbing food at the place just started on July 21, 2025. with 80 Supercharger spots and V4 chargers installed, I could charge my car whil",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;menu_burgers;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,79,"I wanted to love this but the vibe feels a bit chaotic given the price of a burger at the diner is $13.50. Opened July 21st, 2025. and I stopped by th",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24 hours,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,80,"I had to visit the spot at 7001 Santa Monica Blvd, CA. to see the new Tesla Diner that officially opened on July 21, 2025. because my battery was low ",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,Open 24/7,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
cera-sav,restaurant,500,5,81,"I can't believe how excited I am that The place just started on July 21, 2025. The address is 7001 Santa Monica Blvd in WeHo. The experience was absol",yes,factual_error,Claims diner is open 24/7 but walk-in hours are 6 AM to midnight; 24/7 ordering is only for EV-charging customers from their vehicles,24/7 service available,no,charging_access;charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;merch_items;seating_capacity;service_carhop;service_packaging;skypad_rooftop
